monkey,rt,coh,correct,trgchoice
2,0.392,0.128,1.0,1.0
2,0.869,0.032,1.0,2.0
2,0.848,0.032,1.0,1.0
2,0.758,0.0,1.0,1.0
2,0.627,0.064,1.0,1.0
2,0.654,0.0,1.0,2.0
2,0.588,0.256,1.0,2.0
2,0.75,0.128,1.0,2.0
2,0.527,0.512,1.0,2.0
2,0.785,0.128,1.0,2.0
2,0.35,0.256,1.0,2.0
2,0.758,0.0,0.0,1.0
2,1.033,0.032,0.0,1.0
2,0.391,0.512,1.0,1.0
2,0.684,0.128,1.0,1.0
2,0.641,0.256,1.0,1.0
2,0.937,0.0,1.0,1.0
2,0.341,0.512,1.0,2.0
2,0.487,0.064,1.0,2.0
2,0.458,0.032,1.0,1.0
2,1.044,0.064,1.0,1.0
2,0.418,0.256,1.0,1.0
2,0.712,0.032,0.0,1.0
2,0.496,0.256,1.0,2.0
2,0.298,0.512,1.0,1.0
2,0.688,0.064,1.0,2.0
2,0.984,0.032,1.0,1.0
2,0.873,0.064,1.0,1.0
2,0.72,0.128,1.0,1.0
2,0.271,0.512,1.0,2.0
2,0.602,0.128,1.0,2.0
2,0.934,0.0,0.0,2.0
2,0.629,0.0,0.0,1.0
2,0.435,0.256,1.0,2.0
2,0.289,0.512,1.0,1.0
2,1.031,0.0,1.0,2.0
2,0.684,0.064,1.0,2.0
2,0.471,0.256,1.0,1.0
2,0.626,0.128,1.0,2.0
2,0.299,0.512,1.0,2.0
2,0.904,0.032,1.0,1.0
2,0.734,0.064,1.0,1.0
2,0.957,0.0,1.0,1.0
2,0.858,0.032,1.0,2.0
2,0.598,0.128,1.0,1.0
2,0.888,0.0,0.0,2.0
2,0.683,0.064,1.0,1.0
2,0.652,0.032,1.0,2.0
2,0.713,0.128,1.0,1.0
2,0.343,0.256,1.0,1.0
2,0.34,0.512,1.0,1.0
2,0.681,0.0,0.0,1.0
2,0.641,0.512,1.0,2.0
2,0.904,0.032,1.0,1.0
2,0.874,0.128,1.0,2.0
2,0.645,0.064,1.0,2.0
2,0.697,0.256,1.0,2.0
2,0.344,0.0,0.0,1.0
2,0.357,0.032,1.0,2.0
2,1.039,0.128,0.0,2.0
2,0.625,0.128,1.0,2.0
2,0.59,0.512,1.0,2.0
2,0.433,0.256,1.0,1.0
2,0.365,0.512,1.0,1.0
2,0.998,0.032,0.0,2.0
2,0.919,0.032,1.0,2.0
2,0.833,0.064,1.0,1.0
2,0.683,0.0,1.0,2.0
2,0.64,0.128,1.0,1.0
2,0.64,0.0,0.0,2.0
2,0.678,0.256,1.0,2.0
2,0.856,0.064,1.0,2.0
2,0.856,0.128,1.0,2.0
2,0.679,0.032,1.0,1.0
2,0.799,0.032,1.0,2.0
2,0.865,0.064,1.0,2.0
2,0.977,0.128,1.0,2.0
2,1.032,0.0,1.0,1.0
2,0.493,0.512,1.0,2.0
2,0.287,0.512,1.0,1.0
2,0.674,0.256,1.0,2.0
2,0.935,0.064,1.0,1.0
2,0.43,0.256,1.0,1.0
2,1.057,0.064,1.0,2.0
2,0.493,0.512,1.0,2.0
2,0.513,0.128,1.0,1.0
2,0.919,0.0,0.0,2.0
2,0.382,0.256,1.0,1.0
2,0.485,0.256,1.0,2.0
2,0.645,0.128,1.0,2.0
2,0.649,0.032,0.0,1.0
2,0.563,0.0,0.0,1.0
2,0.397,0.512,1.0,1.0
2,1.071,0.032,1.0,1.0
2,0.654,0.064,1.0,1.0
2,0.289,0.512,1.0,1.0
2,0.624,0.0,1.0,1.0
2,0.666,0.128,1.0,1.0
2,0.501,0.256,1.0,2.0
2,0.725,0.0,0.0,1.0
2,0.913,0.032,1.0,2.0
2,0.976,0.064,1.0,2.0
2,0.89,0.032,1.0,1.0
2,0.805,0.064,0.0,2.0
2,0.54,0.128,1.0,2.0
2,0.427,0.256,1.0,1.0
2,0.352,0.512,1.0,2.0
2,0.3,0.512,1.0,1.0
2,0.55,0.128,1.0,1.0
2,0.335,0.256,1.0,1.0
2,1.626,0.032,0.0,2.0
2,0.603,0.128,1.0,2.0
2,0.839,0.032,1.0,2.0
2,0.569,0.512,1.0,2.0
2,0.725,0.064,1.0,2.0
2,0.578,0.064,0.0,2.0
2,0.784,0.256,0.0,2.0
2,0.607,0.512,1.0,2.0
2,0.935,0.0,1.0,1.0
2,0.639,0.128,1.0,2.0
2,1.19,0.0,1.0,2.0
2,1.011,0.128,1.0,1.0
2,0.576,0.512,1.0,1.0
2,0.645,0.256,1.0,2.0
2,1.315,0.032,0.0,2.0
2,1.382,0.032,1.0,2.0
2,0.852,0.064,1.0,2.0
2,0.641,0.128,1.0,2.0
2,0.416,0.512,1.0,1.0
2,0.975,0.064,1.0,2.0
2,0.606,0.512,1.0,2.0
2,1.057,0.032,1.0,2.0
2,1.163,0.0,0.0,2.0
2,0.697,0.0,0.0,1.0
2,0.875,0.256,1.0,2.0
2,1.263,0.128,0.0,2.0
2,0.771,0.256,1.0,1.0
2,1.338,0.032,0.0,2.0
2,1.027,0.064,0.0,2.0
2,0.731,0.064,1.0,2.0
2,0.969,0.0,0.0,2.0
2,0.887,0.128,1.0,2.0
2,0.692,0.256,1.0,2.0
2,1.043,0.032,0.0,1.0
2,0.365,0.512,1.0,1.0
2,0.546,0.512,1.0,2.0
2,1.035,0.128,0.0,2.0
2,1.069,0.0,1.0,2.0
2,1.121,0.256,1.0,1.0
2,0.784,0.064,0.0,2.0
2,1.011,0.032,0.0,2.0
2,1.179,0.064,0.0,2.0
2,0.666,0.064,1.0,2.0
2,0.687,0.0,1.0,2.0
2,0.558,0.512,1.0,1.0
2,1.05,0.032,1.0,1.0
2,0.573,0.512,1.0,2.0
2,0.838,0.256,1.0,1.0
2,0.574,0.256,1.0,2.0
2,0.816,0.128,1.0,1.0
2,1.001,0.032,1.0,2.0
2,0.734,0.128,1.0,2.0
2,0.99,0.0,0.0,2.0
2,0.367,0.512,1.0,1.0
2,1.018,0.064,0.0,2.0
2,1.275,0.032,1.0,2.0
2,0.681,0.128,1.0,2.0
2,0.815,0.032,0.0,2.0
2,1.206,0.064,1.0,2.0
2,0.596,0.256,1.0,1.0
2,0.411,0.512,1.0,2.0
2,0.709,0.256,1.0,2.0
2,0.735,0.0,1.0,2.0
2,0.466,0.128,1.0,1.0
2,0.932,0.0,0.0,2.0
2,0.587,0.128,1.0,1.0
2,0.565,0.128,1.0,2.0
2,1.022,0.0,0.0,2.0
2,0.594,0.064,1.0,2.0
2,0.472,0.256,1.0,1.0
2,0.92,0.0,0.0,1.0
2,0.92,0.064,0.0,2.0
2,0.65,0.256,1.0,2.0
2,1.119,0.032,1.0,1.0
2,0.456,0.512,1.0,2.0
2,0.731,0.032,1.0,2.0
2,0.299,0.512,1.0,1.0
2,1.096,0.064,1.0,1.0
2,0.742,0.0,1.0,2.0
2,0.683,0.032,1.0,2.0
2,0.659,0.256,1.0,2.0
2,0.371,0.512,1.0,2.0
2,0.289,0.512,1.0,1.0
2,0.68,0.256,1.0,1.0
2,0.586,0.128,1.0,1.0
2,1.094,0.032,1.0,1.0
2,0.556,0.128,1.0,2.0
2,0.67,0.0,1.0,1.0
2,0.819,0.064,1.0,2.0
2,0.943,0.064,0.0,1.0
2,0.657,0.0,1.0,2.0
2,0.523,0.128,1.0,1.0
2,0.312,0.512,1.0,2.0
2,0.75,0.064,1.0,1.0
2,0.839,0.032,1.0,2.0
2,0.395,0.032,1.0,1.0
2,0.41,0.512,1.0,1.0
2,0.323,0.256,1.0,2.0
2,0.704,0.256,1.0,1.0
2,0.517,0.128,1.0,2.0
2,0.825,0.0,0.0,2.0
2,0.339,0.512,1.0,1.0
2,0.772,0.0,0.0,2.0
2,1.017,0.064,1.0,2.0
2,0.832,0.032,1.0,2.0
2,0.548,0.128,1.0,1.0
2,0.644,0.256,1.0,1.0
2,0.399,0.256,1.0,2.0
2,0.838,0.0,1.0,2.0
2,0.652,0.128,1.0,2.0
2,0.936,0.064,1.0,1.0
2,0.354,0.512,1.0,2.0
2,0.938,0.032,0.0,2.0
2,1.099,0.032,0.0,1.0
2,0.619,0.064,1.0,2.0
2,1.036,0.0,0.0,2.0
2,0.772,0.128,1.0,2.0
2,0.324,0.512,1.0,1.0
2,0.646,0.0,0.0,1.0
2,0.826,0.128,1.0,1.0
2,0.3,0.512,1.0,2.0
2,0.966,0.064,1.0,1.0
2,0.478,0.256,1.0,1.0
2,0.803,0.032,0.0,2.0
2,0.706,0.256,1.0,2.0
2,0.544,0.064,1.0,2.0
2,0.544,0.0,1.0,1.0
2,0.278,0.512,1.0,1.0
2,0.738,0.032,0.0,1.0
2,0.459,0.256,1.0,2.0
2,0.683,0.0,1.0,2.0
2,0.382,0.512,1.0,2.0
2,0.337,0.256,1.0,1.0
2,0.706,0.064,1.0,1.0
2,0.718,0.128,1.0,1.0
2,0.566,0.128,1.0,2.0
2,0.278,0.032,1.0,1.0
2,0.298,0.512,1.0,1.0
2,0.399,0.128,1.0,1.0
2,0.607,0.0,1.0,1.0
2,0.902,0.064,1.0,1.0
2,0.807,0.0,0.0,1.0
2,0.66,0.128,0.0,1.0
2,0.803,0.064,1.0,2.0
2,0.774,0.032,0.0,2.0
2,0.388,0.512,1.0,2.0
2,0.294,0.256,1.0,1.0
2,0.701,0.032,1.0,2.0
2,0.627,0.256,1.0,2.0
2,0.414,0.256,1.0,1.0
2,0.287,0.512,1.0,1.0
2,0.687,0.128,1.0,2.0
2,0.604,0.128,1.0,1.0
2,1.073,0.064,0.0,1.0
2,0.849,0.0,0.0,2.0
2,0.921,0.064,1.0,1.0
2,0.362,0.512,1.0,2.0
2,0.848,0.032,1.0,2.0
2,0.494,0.256,1.0,2.0
2,0.839,0.0,0.0,1.0
2,0.444,0.032,1.0,1.0
2,0.77,0.064,1.0,2.0
2,0.453,0.128,1.0,1.0
2,0.944,0.0,0.0,2.0
2,0.824,0.128,1.0,2.0
2,0.755,0.032,1.0,1.0
2,0.586,0.064,1.0,1.0
2,0.476,0.512,1.0,2.0
2,0.245,0.512,1.0,1.0
2,0.914,0.0,1.0,2.0
2,0.922,0.032,1.0,2.0
2,0.559,0.256,1.0,2.0
2,0.327,0.256,1.0,1.0
2,0.437,0.512,1.0,2.0
2,0.572,0.128,1.0,2.0
2,1.118,0.032,0.0,2.0
2,0.773,0.064,1.0,2.0
2,0.544,0.0,1.0,1.0
2,0.444,0.256,1.0,2.0
2,0.272,0.512,1.0,1.0
2,0.71,0.032,0.0,1.0
2,0.438,0.128,1.0,1.0
2,0.664,0.064,1.0,1.0
2,0.515,0.256,1.0,1.0
2,0.414,0.128,1.0,2.0
2,1.107,0.0,1.0,2.0
2,0.789,0.032,1.0,1.0
2,0.606,0.064,1.0,1.0
2,0.301,0.512,1.0,1.0
2,0.574,0.128,1.0,1.0
2,0.426,0.512,1.0,2.0
2,0.621,0.256,1.0,1.0
2,0.913,0.0,1.0,1.0
2,0.681,0.064,0.0,1.0
2,0.909,0.256,1.0,2.0
2,1.051,0.032,1.0,2.0
2,1.046,0.032,0.0,1.0
2,0.875,0.064,1.0,2.0
2,0.343,0.256,1.0,1.0
2,0.868,0.0,0.0,1.0
2,0.641,0.0,1.0,1.0
2,1.085,0.064,0.0,2.0
2,1.108,0.032,0.0,2.0
2,0.986,0.128,1.0,2.0
2,0.599,0.128,1.0,1.0
2,0.392,0.512,1.0,2.0
2,0.284,0.512,1.0,1.0
2,0.656,0.256,1.0,2.0
2,0.465,0.128,1.0,1.0
2,0.441,0.256,1.0,1.0
2,0.926,0.0,0.0,1.0
2,0.62,0.256,1.0,2.0
2,0.358,0.512,1.0,1.0
2,0.98,0.064,1.0,2.0
2,1.008,0.128,1.0,2.0
2,0.497,0.512,1.0,2.0
2,0.471,0.032,1.0,1.0
2,0.481,0.064,1.0,1.0
2,1.193,0.032,1.0,2.0
2,1.071,0.0,1.0,1.0
2,0.567,0.128,1.0,1.0
2,0.371,0.512,1.0,1.0
2,0.646,0.032,1.0,1.0
2,0.782,0.0,1.0,2.0
2,0.65,0.128,1.0,2.0
2,1.04,0.064,0.0,2.0
2,0.924,0.032,1.0,2.0
2,0.46,0.0,1.0,1.0
2,1.041,0.064,1.0,2.0
2,0.368,0.256,1.0,1.0
2,0.652,0.256,1.0,2.0
2,0.393,0.512,1.0,2.0
2,0.807,0.128,1.0,2.0
2,1.031,0.0,1.0,1.0
2,0.83,0.032,1.0,2.0
2,1.301,0.032,0.0,2.0
2,0.639,0.064,1.0,1.0
2,0.416,0.0,0.0,1.0
2,0.339,0.256,1.0,1.0
2,0.516,0.256,1.0,2.0
2,0.962,0.064,1.0,2.0
2,0.403,0.128,1.0,1.0
2,0.34,0.512,1.0,1.0
2,0.41,0.512,1.0,2.0
2,0.398,0.512,1.0,1.0
2,0.432,0.256,1.0,1.0
2,0.634,0.032,1.0,1.0
2,0.316,0.512,1.0,2.0
2,0.992,0.0,1.0,1.0
2,1.004,0.064,0.0,2.0
2,0.544,0.256,1.0,2.0
2,0.595,0.128,1.0,1.0
2,0.874,0.032,0.0,1.0
2,0.721,0.0,0.0,1.0
2,0.87,0.128,1.0,2.0
2,1.17,0.064,0.0,1.0
2,0.792,0.128,1.0,1.0
2,0.901,0.0,0.0,1.0
2,0.56,0.064,0.0,1.0
2,0.979,0.032,0.0,1.0
2,0.315,0.512,1.0,1.0
2,0.943,0.064,1.0,1.0
2,0.48,0.128,1.0,2.0
2,0.313,0.512,1.0,2.0
2,0.434,0.256,1.0,1.0
2,0.325,0.256,1.0,2.0
2,0.894,0.0,0.0,2.0
2,0.423,0.032,1.0,1.0
2,0.789,0.0,0.0,1.0
2,1.167,0.064,0.0,1.0
2,1.158,0.128,1.0,2.0
2,0.346,0.512,1.0,1.0
2,0.861,0.032,0.0,1.0
2,0.527,0.256,1.0,1.0
2,0.543,0.128,1.0,1.0
2,0.713,0.064,1.0,1.0
2,0.323,0.512,1.0,2.0
2,0.808,0.032,1.0,1.0
2,0.562,0.256,1.0,2.0
2,0.83,0.0,0.0,2.0
2,0.924,0.032,1.0,1.0
2,0.47,0.256,1.0,1.0
2,0.483,0.128,1.0,2.0
2,0.55,0.064,1.0,2.0
2,0.987,0.0,0.0,1.0
2,0.898,0.064,1.0,1.0
2,0.327,0.512,1.0,1.0
2,0.801,0.128,1.0,1.0
2,0.278,0.512,1.0,2.0
2,0.887,0.0,0.0,2.0
2,0.503,0.256,1.0,2.0
2,1.051,0.032,1.0,2.0
2,0.622,0.256,1.0,2.0
2,0.943,0.032,1.0,1.0
2,0.742,0.128,1.0,2.0
2,0.894,0.0,1.0,1.0
2,0.522,0.064,1.0,1.0
2,0.451,0.256,1.0,1.0
2,1.05,0.032,1.0,2.0
2,0.287,0.512,1.0,1.0
2,0.872,0.0,1.0,2.0
2,0.886,0.064,1.0,2.0
2,0.484,0.512,1.0,2.0
2,0.365,0.128,1.0,1.0
2,0.57,0.128,1.0,1.0
2,1.092,0.0,0.0,1.0
2,0.928,0.064,1.0,1.0
2,0.737,0.128,1.0,2.0
2,0.461,0.512,1.0,2.0
2,0.406,0.512,1.0,1.0
2,0.892,0.0,1.0,1.0
2,0.642,0.064,1.0,2.0
2,0.955,0.032,1.0,1.0
2,0.36,0.256,1.0,2.0
2,0.371,0.256,1.0,1.0
2,0.902,0.032,0.0,1.0
2,0.35,0.512,1.0,2.0
2,0.598,0.064,1.0,2.0
2,0.799,0.032,1.0,1.0
2,0.549,0.256,1.0,2.0
2,0.31,0.512,1.0,1.0
2,1.012,0.0,0.0,1.0
2,0.568,0.256,1.0,1.0
2,0.939,0.128,1.0,1.0
2,0.941,0.064,0.0,2.0
2,0.681,0.128,1.0,2.0
2,0.729,0.0,1.0,1.0
2,1.004,0.032,0.0,1.0
2,0.831,0.128,1.0,2.0
2,0.293,0.512,1.0,1.0
2,0.326,0.512,1.0,2.0
2,0.838,0.032,0.0,1.0
2,0.334,0.256,1.0,1.0
2,0.879,0.0,0.0,1.0
2,0.537,0.256,1.0,2.0
2,1.008,0.0,0.0,2.0
2,0.375,0.064,1.0,1.0
2,0.8,0.032,0.0,2.0
2,0.715,0.128,1.0,1.0
2,0.821,0.064,1.0,2.0
2,0.643,0.256,1.0,2.0
2,0.842,0.064,1.0,1.0
2,0.294,0.512,1.0,2.0
2,0.668,0.032,1.0,1.0
2,0.338,0.256,1.0,1.0
2,0.629,0.128,1.0,1.0
2,0.789,0.128,1.0,2.0
2,0.971,0.032,0.0,1.0
2,1.069,0.064,0.0,1.0
2,0.359,0.512,1.0,1.0
2,0.361,0.128,1.0,1.0
2,0.473,0.0,0.0,2.0
2,0.326,0.256,1.0,1.0
2,0.513,0.064,1.0,2.0
2,0.358,0.256,1.0,2.0
2,0.43,0.0,0.0,1.0
2,0.498,0.128,1.0,2.0
2,0.313,0.032,1.0,1.0
2,0.302,0.512,1.0,1.0
2,0.259,0.512,1.0,2.0
2,0.474,0.032,1.0,2.0
2,0.574,0.064,1.0,1.0
2,0.439,0.032,0.0,2.0
2,0.97,0.064,0.0,1.0
2,0.426,0.0,0.0,2.0
2,0.255,0.256,1.0,2.0
2,0.263,0.512,1.0,1.0
2,0.329,0.0,1.0,2.0
2,0.294,0.512,1.0,2.0
2,0.517,0.128,1.0,1.0
2,0.811,0.032,1.0,2.0
2,0.33,0.256,1.0,1.0
2,0.62,0.064,1.0,1.0
2,0.381,0.128,1.0,2.0
2,0.286,0.512,1.0,2.0
2,0.348,0.0,0.0,2.0
2,0.674,0.128,1.0,1.0
2,0.361,0.064,1.0,2.0
2,0.385,0.256,1.0,2.0
2,0.554,0.032,0.0,1.0
2,0.646,0.064,1.0,1.0
2,0.488,0.128,1.0,2.0
2,0.801,0.032,1.0,2.0
2,0.928,0.064,1.0,2.0
2,0.329,0.512,1.0,1.0
2,0.483,0.256,1.0,2.0
2,0.434,0.512,1.0,2.0
2,0.476,0.128,1.0,1.0
2,0.859,0.0,1.0,1.0
2,0.359,0.256,1.0,1.0
2,0.589,0.032,1.0,1.0
2,0.586,0.0,0.0,1.0
2,0.455,0.256,1.0,2.0
2,0.553,0.032,1.0,2.0
2,0.732,0.064,1.0,2.0
2,0.921,0.0,0.0,2.0
2,0.799,0.032,1.0,1.0
2,0.939,0.064,1.0,1.0
2,0.34,0.512,1.0,2.0
2,0.565,0.256,1.0,1.0
2,0.369,0.512,1.0,1.0
2,0.884,0.128,1.0,1.0
2,0.765,0.128,1.0,2.0
2,0.343,0.0,0.0,1.0
2,0.607,0.064,1.0,1.0
2,0.304,0.512,1.0,2.0
2,0.567,0.128,1.0,2.0
2,0.873,0.032,1.0,1.0
2,0.415,0.256,1.0,1.0
2,0.589,0.032,0.0,1.0
2,0.354,0.512,1.0,1.0
2,0.792,0.128,1.0,1.0
2,0.801,0.064,1.0,2.0
2,0.523,0.256,1.0,2.0
2,0.761,0.0,0.0,2.0
2,0.862,0.0,1.0,2.0
2,0.994,0.0,0.0,2.0
2,0.953,0.032,1.0,1.0
2,0.455,0.128,1.0,2.0
2,0.61,0.0,0.0,1.0
2,0.426,0.512,1.0,2.0
2,0.358,0.256,1.0,1.0
2,0.887,0.064,1.0,1.0
2,0.946,0.064,1.0,2.0
2,0.338,0.512,1.0,1.0
2,0.592,0.256,1.0,2.0
2,0.402,0.128,1.0,1.0
2,0.855,0.032,1.0,2.0
2,0.946,0.064,1.0,1.0
2,0.331,0.512,1.0,1.0
2,0.568,0.128,1.0,1.0
2,0.771,0.128,1.0,2.0
2,0.537,0.256,1.0,2.0
2,0.953,0.0,1.0,1.0
2,0.992,0.0,1.0,2.0
2,0.652,0.032,1.0,1.0
2,0.755,0.256,1.0,1.0
2,0.676,0.032,1.0,2.0
2,0.694,0.064,1.0,2.0
2,0.452,0.512,1.0,2.0
2,0.822,0.0,0.0,1.0
2,0.986,0.0,1.0,1.0
2,0.691,0.128,1.0,2.0
2,0.935,0.064,0.0,1.0
2,0.292,0.512,1.0,1.0
2,0.604,0.128,1.0,1.0
2,0.355,0.256,1.0,2.0
2,0.957,0.064,1.0,1.0
2,0.798,0.032,0.0,1.0
2,0.377,0.512,1.0,2.0
2,0.497,0.256,1.0,1.0
2,0.624,0.032,1.0,1.0
2,0.516,0.256,1.0,1.0
2,0.793,0.032,1.0,2.0
2,1.037,0.128,1.0,1.0
2,0.975,0.064,1.0,2.0
2,0.272,0.512,1.0,1.0
2,0.467,0.256,1.0,2.0
2,0.79,0.128,1.0,2.0
2,0.703,0.032,1.0,1.0
2,0.813,0.064,0.0,2.0
2,1.066,0.0,0.0,1.0
2,0.37,0.512,1.0,2.0
2,1.1,0.0,1.0,1.0
2,0.631,0.128,1.0,2.0
2,0.869,0.064,1.0,1.0
2,0.607,0.256,1.0,2.0
2,1.061,0.032,0.0,1.0
2,0.449,0.512,1.0,1.0
2,1.019,0.032,0.0,2.0
2,0.281,0.512,1.0,2.0
2,0.768,0.064,1.0,2.0
2,0.342,0.256,1.0,1.0
2,0.898,0.128,1.0,1.0
2,0.713,0.0,1.0,1.0
2,1.021,0.0,0.0,1.0
2,0.429,0.512,1.0,1.0
2,0.796,0.032,0.0,2.0
2,0.603,0.128,1.0,2.0
2,1.106,0.032,0.0,1.0
2,1.045,0.064,1.0,2.0
2,0.332,0.512,1.0,2.0
2,0.479,0.256,1.0,2.0
2,0.31,0.256,1.0,1.0
2,0.851,0.064,1.0,1.0
2,0.417,0.128,1.0,1.0
2,0.768,0.0,1.0,2.0
2,0.716,0.0,0.0,2.0
2,0.913,0.0,1.0,2.0
2,0.288,0.512,1.0,1.0
2,0.845,0.032,1.0,1.0
2,0.587,0.064,1.0,2.0
2,0.829,0.128,1.0,1.0
2,0.966,0.064,1.0,1.0
2,0.414,0.512,1.0,2.0
2,0.43,0.128,1.0,2.0
2,0.836,0.0,1.0,1.0
2,0.439,0.256,1.0,1.0
2,0.647,0.032,1.0,2.0
2,0.643,0.256,1.0,2.0
2,0.448,0.512,1.0,2.0
2,0.348,0.512,1.0,1.0
2,0.519,0.256,1.0,1.0
2,0.827,0.0,0.0,2.0
2,0.742,0.064,1.0,2.0
2,0.691,0.128,1.0,1.0
2,0.714,0.256,1.0,2.0
2,0.604,0.064,1.0,1.0
2,0.658,0.128,1.0,2.0
2,0.941,0.032,1.0,1.0
2,0.782,0.0,0.0,1.0
2,0.924,0.032,1.0,2.0
2,0.654,0.256,1.0,1.0
2,0.4,0.512,1.0,1.0
2,0.66,0.128,1.0,2.0
2,0.89,0.0,1.0,2.0
2,0.35,0.512,1.0,2.0
2,0.707,0.032,1.0,1.0
2,0.927,0.032,1.0,2.0
2,0.536,0.256,1.0,2.0
2,0.871,0.0,1.0,1.0
2,0.839,0.128,1.0,1.0
2,0.815,0.064,0.0,1.0
2,1.282,0.064,1.0,1.0
2,1.134,0.064,1.0,1.0
2,0.533,0.256,1.0,1.0
2,0.954,0.128,1.0,2.0
2,1.07,0.032,1.0,2.0
2,0.88,0.032,0.0,2.0
2,0.601,0.256,1.0,2.0
2,0.925,0.128,1.0,1.0
2,0.841,0.064,0.0,1.0
2,0.42,0.512,1.0,1.0
2,1.04,0.0,1.0,2.0
2,0.881,0.0,1.0,1.0
2,0.326,0.512,1.0,2.0
2,0.763,0.032,1.0,1.0
2,0.35,0.512,1.0,2.0
2,0.902,0.128,1.0,2.0
2,0.518,0.256,1.0,1.0
2,0.585,0.064,1.0,1.0
2,0.904,0.128,1.0,1.0
2,0.478,0.512,1.0,1.0
2,0.83,0.064,1.0,2.0
2,0.888,0.032,1.0,2.0
2,0.882,0.0,1.0,1.0
2,0.78,0.0,0.0,1.0
2,0.524,0.256,1.0,2.0
2,0.662,0.0,1.0,1.0
2,0.386,0.512,1.0,1.0
2,0.953,0.032,0.0,2.0
2,0.572,0.128,1.0,1.0
2,0.858,0.0,1.0,2.0
2,0.926,0.064,0.0,1.0
2,0.708,0.256,1.0,1.0
2,0.377,0.512,1.0,2.0
2,0.733,0.064,1.0,1.0
2,0.874,0.128,1.0,2.0
2,0.486,0.256,1.0,2.0
2,0.79,0.032,0.0,1.0
2,0.674,0.0,0.0,2.0
2,0.495,0.256,1.0,2.0
2,1.098,0.032,0.0,1.0
2,0.358,0.512,1.0,1.0
2,0.286,0.512,1.0,2.0
2,1.167,0.0,1.0,2.0
2,0.876,0.128,1.0,1.0
2,1.194,0.064,1.0,1.0
2,0.914,0.032,1.0,1.0
2,0.721,0.064,1.0,2.0
2,0.881,0.128,1.0,2.0
2,0.463,0.256,1.0,1.0
2,0.596,0.256,1.0,1.0
2,1.295,0.032,0.0,1.0
2,0.582,0.512,1.0,1.0
2,0.344,0.512,1.0,2.0
2,1.118,0.128,0.0,1.0
2,1.269,0.0,0.0,2.0
2,0.906,0.128,1.0,1.0
2,1.118,0.0,1.0,2.0
2,1.174,0.064,0.0,1.0
2,0.71,0.064,1.0,1.0
2,1.197,0.032,1.0,1.0
2,0.44,0.256,1.0,2.0
2,1.128,0.0,1.0,1.0
2,0.334,0.032,1.0,1.0
2,0.883,0.0,1.0,2.0
2,0.886,0.128,1.0,1.0
2,0.797,0.032,1.0,2.0
2,1.135,0.064,0.0,1.0
2,0.279,0.512,1.0,2.0
2,0.303,0.512,1.0,1.0
2,0.567,0.256,1.0,1.0
2,0.968,0.064,1.0,1.0
2,0.528,0.256,1.0,2.0
2,0.919,0.128,1.0,2.0
2,0.491,0.256,1.0,1.0
2,1.064,0.128,1.0,2.0
2,0.933,0.0,1.0,2.0
2,0.84,0.032,0.0,1.0
2,1.464,0.0,1.0,1.0
2,0.6,0.128,1.0,1.0
2,1.461,0.064,1.0,1.0
2,0.303,0.512,1.0,2.0
2,0.415,0.256,1.0,2.0
2,1.213,0.032,0.0,2.0
2,0.821,0.064,1.0,2.0
2,0.334,0.512,1.0,1.0
2,0.28,0.512,1.0,1.0
2,0.655,0.128,1.0,1.0
2,0.287,0.512,1.0,2.0
2,0.499,0.128,1.0,2.0
2,1.226,0.064,0.0,1.0
2,1.124,0.0,1.0,2.0
2,0.65,0.064,1.0,1.0
2,1.134,0.032,1.0,1.0
2,0.536,0.256,1.0,1.0
2,0.75,0.0,0.0,2.0
2,0.961,0.032,1.0,2.0
2,0.709,0.256,1.0,2.0
2,0.418,0.064,0.0,1.0
2,0.368,0.512,1.0,1.0
2,1.171,0.032,0.0,2.0
2,0.618,0.128,1.0,2.0
2,1.191,0.064,1.0,1.0
2,0.408,0.256,1.0,2.0
2,0.432,0.128,1.0,1.0
2,1.175,0.032,1.0,2.0
2,0.388,0.512,1.0,2.0
2,0.978,0.0,1.0,2.0
2,0.514,0.256,1.0,1.0
2,1.069,0.0,1.0,1.0
2,1.091,0.128,0.0,1.0
2,0.982,0.0,0.0,1.0
2,0.447,0.512,1.0,2.0
2,0.882,0.032,1.0,2.0
2,0.518,0.064,1.0,2.0
2,1.257,0.032,1.0,1.0
2,0.357,0.512,1.0,1.0
2,0.545,0.256,1.0,2.0
2,0.592,0.064,1.0,1.0
2,0.565,0.128,1.0,1.0
2,0.47,0.0,0.0,2.0
2,0.514,0.256,1.0,1.0
2,0.56,0.256,1.0,2.0
2,0.363,0.256,1.0,1.0
2,0.674,0.064,1.0,2.0
2,0.825,0.032,1.0,2.0
2,1.257,0.032,1.0,1.0
2,0.54,0.128,1.0,1.0
2,0.358,0.512,1.0,1.0
2,0.771,0.128,1.0,2.0
2,1.029,0.064,1.0,1.0
2,0.419,0.512,1.0,2.0
2,0.921,0.0,0.0,1.0
2,1.239,0.0,0.0,2.0
2,0.336,0.256,1.0,1.0
2,0.793,0.0,0.0,2.0
2,0.504,0.256,1.0,2.0
2,0.92,0.032,1.0,2.0
2,1.006,0.064,0.0,2.0
2,0.877,0.128,1.0,2.0
2,0.303,0.512,1.0,1.0
2,0.773,0.064,1.0,2.0
2,1.193,0.128,1.0,1.0
2,0.845,0.032,0.0,2.0
